2.5688518E-10,1.0301873E-12,5.563275E-10,5.372751E-13,1.0304231E-12,1.7477801E-13,4.4060879E-13,1.7343574E-13,1.1733142E-10,1.9498019E-12,6.366096E-11,1.6274008E-11,1.9438674E-7,2.4710153E-10,4.4178808E-8,2.9162306E-10,2.6793806E-8,1.5133773E-9,9.363256E-8,1.15168135E-7,7.11602E-6,1.8273305E-6,1.1151483E-4,4.273135E-7,0.45545894,1.0659412E-5,0.02274111,3.1101733E-6,0.013081507,4.5943557E-6,2.2864801E-6,3.274724E-7,3.7694697E-8,4.5882684E-10,4.4218913E-9,3.983081E-10,1.6015969E-6,1.1772708E-10,2.0311368E-10,5.1103864E-11,3.518394E-8,9.6538305E-11,7.519229E-11,1.4980968E-11,1.2659165E-10,6.3208E-10,2.2515292E-10,3.3990655E-12,7.0415673E-9,3.7374573E-10,7.051805E-10,2.151708E-11,5.6307047E-12,8.007369E-11,8.0583535E-12,6.2606115E-11,2.4425286E-11,2.6515854E-9,2.390473E-13,2.6649882E-11,9.825065E-11,2.6572277E-11,2.734068E-11,3.839873E-12,2.1832343E-11,8.7451715E-13,4.156242E-12,3.569204E-11,4.8012416E-14,4.453071E-13,5.3449783E-10,6.285433E-13,5.8398726E-8,8.052051E-13,5.18225E-10,2.0079265E-9,2.714708E-10,5.721509E-10,9.412715E-11,2.503998E-7,1.6533669E-10,1.2707235E-6,2.8074035E-5,7.919849E-7,0.5076788,4.8791538E-8,7.9090154E-4,7.3185925E-6,2.842347E-5,1.1440416E-7,2.5288578E-9,1.5919265E-7,3.681295E-11,8.010157E-9,1.0242919E-8,2.176128E-12,5.6572065E-7,1.1475091E-12,6.2715184E-9,2.4917818E-11,4.9456515E-11,5.0233536E-14,2.6910753E-14,3.512448E-11,1.0899391E-12,1.358055E-10,3.1359298E-10,1.2520167E-12,1.9583756E-7,4.1539499E-13,1.4652951E-8,3.6754995E-11,4.7356693E-13,8.3532833E-13,2.1845255E-11,4.2810204E-14,8.0700946E-11,3.5526582E-15,3.3028533E-13,2.7401813E-11,3.7459668E-5,
3.9534147E-13,2.3001256E-12,2.9147096E-9,5.8527225E-11,4.0140374E-11,1.7521344E-12,8.747816E-12,4.5945824E-11,2.2159408E-12,5.484506E-12,1.0622846E-10,7.674159E-12,2.5425254E-10,3.4554903E-10,1.8301174E-7,2.104726E-10,6.284026E-8,3.6149153E-8,7.140713E-8,1.0059802E-4,2.3127956E-8,9.684212E-7,6.3267624E-4,2.0150213E-5,0.0014301141,3.6585756E-5,0.0053449175,5.6942354E-6,2.3299041E-4,8.742071E-4,9.969505E-6,1.1289413E-5,2.7342507E-8,1.0428405E-8,2.0937694E-6,2.0854425E-9,1.9806222E-7,7.017584E-9,1.1917519E-8,3.0536227E-9,1.3804041E-8,5.8220472E-8,5.307739E-9,2.618706E-9,2.5227392E-10,6.000806E-10,2.8936897E-8,6.907913E-10,6.521217E-8,4.899084E-8,8.802409E-9,6.967114E-10,4.8154668E-11,9.0441335E-11,5.9073184E-11,8.655012E-11,1.8567758E-11,3.534166E-9,1.8469141E-11,9.497516E-11,1.244609E-10,9.881657E-11,9.654369E-11,7.2697584E-11,1.9746416E-9,1.3683037E-12,2.8342884E-10,9.610465E-10,1.2927094E-12,2.3421418E-13,4.3845053E-12,2.380182E-10,1.505672E-7,2.5589597E-10,2.147186E-8,4.40778E-9,3.4046428E-7,1.7592935E-9,8.976071E-9,1.198288E-6,1.0414188E-9,5.9185294E-7,1.1302948E-6,8.058859E-6,0.9139922,6.156273E-6,4.2320244E-4,5.749792E-6,0.0754222,5.4713936E-8,2.4215018E-8,3.7409776E-5,9.885678E-10,1.5304842E-9,3.8196152E-10,6.010741E-9,6.5885606E-6,1.9089375E-9,1.428315E-7,4.74721E-10,3.8838607E-6,4.0264132E-11,3.7793425E-11,8.2924934E-8,6.956577E-12,1.9508761E-10,2.6303684E-10,2.4161304E-9,4.3312616E-7,4.3551523E-11,1.6500897E-8,9.269741E-11,8.75049E-11,1.5263657E-12,3.259335E-10,5.9303875E-13,1.2030306E-10,1.955336E-13,8.279201E-12,9.844184E-11,0.0013872265,
5.457191E-13,3.1629692E-12,4.375354E-12,1.6226232E-12,6.0148724E-14,1.1079028E-13,2.290073E-12,8.617527E-12,3.0551304E-12,5.8484645E-12,1.0402457E-11,1.2927067E-11,7.014317E-8,1.6962268E-10,1.8661316E-7,4.9889146E-9,1.5268911E-9,1.1070698E-7,3.0049844E-8,5.8039377E-4,2.948007E-6,1.3941831E-5,5.056338E-5,8.753849E-5,0.9457156,1.2193882E-6,0.00856861,1.1553797E-5,7.566589E-7,1.9891067E-7,6.4781904E-9,1.4443748E-5,1.8805616E-7,1.1504499E-8,3.354552E-9,1.4226877E-8,5.40384E-5,1.2889209E-10,4.472235E-7,6.8474506E-9,4.790173E-10,3.5369687E-9,2.57656E-10,3.0145097E-7,2.2656945E-9,1.42264165E-8,2.1140356E-9,8.211511E-11,2.4265976E-6,3.9681285E-9,4.887549E-10,2.159132E-11,4.671372E-13,1.324039E-11,4.694036E-11,3.8575304E-10,3.2070542E-12,2.2126365E-8,8.717722E-13,6.369564E-12,1.0957314E-12,6.5711043E-12,6.6119263E-12,3.9793226E-13,3.0533692E-13,9.275026E-14,1.1309746E-13,3.9132565E-11,6.992989E-14,3.4621655E-13,4.765759E-10,1.6377999E-12,1.2143642E-8,1.1229967E-11,4.0065824E-8,4.0460533E-9,4.888883E-10,2.4523616E-9,4.5933698E-11,3.5584737E-5,8.8521673E-10,2.2062861E-6,1.1002123E-4,2.5986574E-7,0.037220627,2.787083E-7,0.006555361,1.573805E-6,8.564074E-7,1.0837682E-7,1.6116013E-10,3.8928392E-6,1.11900055E-11,5.9057315E-9,6.6984174E-9,7.847459E-11,6.0412293E-7,7.86183E-10,6.9036975E-7,3.2834129E-9,6.3303773E-10,7.7428824E-10,2.1360652E-12,6.5275835E-8,2.2709432E-12,8.856642E-10,6.421662E-9,5.5389707E-11,2.7638436E-7,6.7347647E-12,1.2551056E-8,3.861579E-10,2.0028076E-13,4.0745306E-12,3.3007274E-11,1.0922467E-12,2.725814E-11,1.3133037E-12,7.662036E-14,6.640616E-12,9.6171984E-4,
1.6007358E-12,2.8234354E-13,5.1563398E-12,1.960796E-11,1.8040475E-13,5.769888E-14,1.8201894E-12,4.0555103E-12,4.4690136E-13,6.89741E-11,5.1788916E-12,3.802036E-10,4.419774E-8,2.9248947E-11,1.261971E-11,8.105408E-9,2.8275196E-10,4.300064E-9,9.003669E-9,4.8728157E-7,3.5390748E-8,3.509731E-5,3.585865E-7,5.0768234E-5,0.05773248,3.439413E-8,1.3641252E-8,2.6979974E-6,2.2726555E-7,3.3243757E-7,2.988915E-8,9.113356E-7,1.7193498E-10,1.9974367E-8,1.4239678E-9,4.763281E-8,6.6996204E-6,5.836797E-11,2.9759901E-12,6.9935346E-10,2.0965531E-11,2.875829E-10,1.7883072E-11,1.2210546E-9,2.1149178E-13,2.9911193E-10,8.615452E-12,8.942855E-10,1.3919431E-8,1.3727283E-11,5.294487E-13,2.9157197E-12,7.7953247E-13,5.110371E-12,1.4015235E-11,4.8624277E-12,3.195016E-14,8.349034E-11,4.0216078E-13,1.1000007E-12,3.6347103E-13,1.1468147E-12,1.1664418E-12,2.7023495E-13,2.1510108E-13,1.2935206E-14,2.0167642E-13,2.7198304E-11,4.9000474E-13,4.8512073E-13,1.0347731E-12,3.4033564E-13,1.4188575E-5,2.6890038E-12,7.482122E-9,3.4193615E-10,1.6424215E-10,3.3952893E-10,1.3962281E-10,1.3401528E-6,1.7253229E-9,6.2590146E-9,1.1170485E-8,5.639964E-9,0.9420768,4.156619E-9,1.7089204E-6,1.3478848E-9,1.5141835E-7,4.744435E-10,6.119035E-11,3.477224E-7,8.874661E-11,1.2546085E-10,1.4888098E-11,3.663778E-12,7.461052E-5,4.913396E-12,6.257436E-10,5.206336E-12,2.629929E-10,7.88201E-13,5.740155E-13,8.354518E-10,1.07968545E-13,1.3673995E-12,8.105732E-13,5.18937E-13,1.0416546E-8,2.75652E-14,5.956685E-12,1.617736E-13,1.1260258E-13,3.982087E-12,3.5253705E-12,1.1490073E-14,2.0719517E-13,1.540727E-14,1.904657E-14,1.1588954E-12,4.2069317E-7,
1.4633978E-14,1.0629297E-13,1.7719819E-14,5.5007E-13,4.2499448E-14,6.5154045E-14,5.1690734E-14,6.085191E-13,1.78526E-14,9.185605E-13,6.713558E-12,3.8342455E-13,3.3989433E-9,8.9872165E-11,8.2802334E-11,2.069866E-8,4.4332463E-8,2.639998E-7,4.034719E-10,2.1586866E-6,1.3180397E-9,1.3443083E-6,8.8737085E-7,1.07030154E-7,5.89306E-4,1.9208601E-8,2.3441608E-7,1.6287295E-7,2.4950845E-7,1.5568512E-8,5.329116E-12,7.3433876E-10,3.6201873E-12,5.849949E-10,1.9622727E-11,1.8681855E-12,1.3798778E-8,1.7423842E-11,1.3819037E-11,4.2270992E-10,5.636377E-10,4.0651074E-10,1.3827962E-13,3.8284546E-11,2.0105487E-13,6.603432E-10,3.799683E-11,2.659427E-13,7.7296386E-10,1.8122122E-10,1.5138033E-12,2.4286161E-12,5.3634983E-13,1.077791E-11,8.447142E-14,5.4357605E-11,5.310899E-13,6.2767903E-12,1.3201505E-13,3.7575035E-13,5.1518116E-13,3.812165E-13,3.9020767E-13,9.55184E-14,4.6676692E-14,7.139732E-16,4.6647053E-14,3.3672343E-13,2.106487E-16,1.592378E-13,1.5298811E-12,3.0103736E-12,4.1198234E-7,3.2586593E-13,4.1904993E-11,2.7507008E-9,7.5184486E-10,2.206656E-10,3.4376957E-10,6.828631E-7,5.860667E-11,1.5499463E-6,1.295412E-7,5.3783047E-8,0.9993864,4.0189124E-10,5.2024618E-8,1.3680901E-8,5.108553E-9,8.971512E-11,7.758581E-12,2.0602426E-9,4.559499E-14,4.657636E-11,2.599004E-11,2.339756E-11,1.5376198E-5,1.6374581E-12,9.436428E-12,4.9700712E-11,2.6721108E-11,9.654729E-13,2.5144638E-13,2.1449822E-10,2.865183E-14,6.4592355E-12,8.735944E-12,1.41501194E-11,1.01266096E-7,4.5407532E-14,5.6117177E-13,2.6397396E-12,4.4408067E-14,2.5419172E-12,1.1979013E-11,2.323712E-13,4.4418768E-13,1.7702871E-13,5.0177463E-14,3.759432E-13,3.744015E-7,
1.1716389E-13,1.5943766E-12,2.9651513E-12,3.2079404E-12,2.9515734E-13,8.7496654E-14,1.4237809E-12,8.1995626E-12,4.1939976E-14,6.851661E-11,4.984897E-10,4.2100094E-11,2.9737761E-9,1.7547397E-10,1.9195676E-9,8.532607E-8,2.2207674E-7,4.97545E-8,2.7110401E-8,9.001725E-6,8.241007E-7,7.720996E-4,1.9592542E-5,3.177284E-6,4.9643575E-5,2.0935955E-8,2.1147137E-6,9.347601E-6,7.2014136E-6,1.4138422E-7,3.0613578E-9,5.0550938E-8,3.155626E-10,1.3641545E-7,1.5413558E-7,2.7028346E-9,2.6421105E-7,8.7807295E-10,1.7307489E-8,1.2268525E-7,2.4925589E-8,1.9903814E-9,8.110596E-11,3.1653629E-9,3.6878143E-11,2.7788477E-8,2.504745E-8,2.891365E-11,6.7346826E-9,1.7064815E-9,3.2608052E-10,2.1374498E-9,4.906637E-11,1.4743694E-11,2.2914105E-11,4.2502134E-11,7.164729E-12,2.0146087E-8,2.356911E-12,1.0288067E-11,2.9639905E-13,1.0343396E-11,1.0452792E-11,4.077017E-12,1.4393466E-13,2.1862005E-14,5.424948E-12,1.1645912E-10,7.409503E-14,1.3364424E-12,1.14646105E-11,1.2880367E-12,9.311247E-6,1.7720288E-12,7.5513645E-10,3.6441932E-9,5.806814E-8,2.7775442E-8,7.940373E-10,3.0502026E-5,6.997848E-9,5.8536447E-5,8.171948E-7,7.76686E-9,0.99808025,1.73491E-8,3.6990807E-6,1.4995628E-7,1.2803275E-6,1.8722178E-8,1.7298331E-10,1.7494363E-6,1.5809474E-11,2.6193538E-8,7.6523365E-10,1.1491983E-10,8.477534E-4,1.242613E-10,4.288335E-9,8.808659E-10,8.932869E-9,1.829303E-10,1.9571669E-12,1.2098113E-7,3.6458513E-11,1.6476474E-8,1.7759286E-10,1.4642414E-11,3.6270172E-5,2.7719035E-11,1.459672E-10,1.1422839E-10,1.0079744E-12,9.530582E-12,1.5693814E-10,3.4378123E-12,2.041462E-11,2.4745676E-12,4.0127446E-12,1.0433571E-11,5.502327E-5,
1.1867868E-14,7.557621E-14,9.761201E-15,2.1800945E-13,1.0474037E-14,3.3646927E-15,2.877173E-15,4.8714423E-13,4.431587E-15,1.3255364E-13,1.288529E-12,1.5062878E-12,1.778516E-10,2.5482357E-12,8.650086E-12,7.2846486E-11,7.5898654E-10,1.2787742E-9,6.879991E-11,1.8540545E-6,4.9155156E-9,2.352366E-6,6.125027E-6,2.7459253E-6,0.0020901787,1.084546E-7,8.420267E-6,2.0859677E-8,2.5279041E-8,2.0109963E-9,1.3896269E-10,3.02645E-9,5.1466453E-12,1.4361761E-11,1.9599074E-11,6.636468E-11,5.1428164E-9,1.8604714E-12,2.2731508E-11,1.0688206E-13,2.528235E-13,3.2611023E-12,2.5667157E-14,5.728953E-11,1.563297E-13,2.6395226E-11,2.0267744E-11,9.812699E-12,2.0441069E-9,3.9978923E-10,7.4983254E-13,1.2287726E-12,2.663786E-13,3.2056547E-12,4.79578E-13,4.047131E-11,3.800365E-13,2.4457207E-12,8.504834E-14,2.1370592E-13,2.5117475E-14,2.1989917E-13,2.2253967E-13,7.640523E-15,5.0659952E-15,3.1073348E-16,4.8127552E-15,8.488903E-14,1.00584124E-16,5.4890398E-14,7.254396E-14,1.3983121E-15,7.0251875E-9,1.4240953E-14,9.605515E-13,1.0109735E-11,2.6850322E-9,1.7832102E-10,3.7957183E-11,2.49573E-7,1.9693852E-10,9.678095E-7,3.3722348E-8,5.124672E-9,0.997881,2.4166962E-9,3.0549438E-7,3.406879E-9,4.097825E-6,4.033262E-10,1.4933754E-11,5.0484145E-10,7.0419486E-15,1.5961309E-11,1.3548455E-12,7.555229E-14,6.4076E-7,1.114713E-14,5.4693355E-12,2.389019E-13,4.5172435E-11,5.987529E-14,2.0724851E-14,6.017304E-11,9.568787E-15,3.3981255E-12,3.3539655E-12,1.0605682E-12,7.7010594E-7,2.550454E-15,7.768324E-11,3.3286201E-12,9.209517E-15,4.0769493E-12,2.7766134E-12,5.3050487E-15,1.356728E-12,1.4815841E-15,1.9861942E-14,2.1503887E-13,7.5796375E-10,
2.1606654E-13,4.0858503E-13,6.763017E-12,7.3511016E-13,2.1827442E-12,9.6464835E-14,8.601245E-13,7.29234E-12,1.0111737E-14,1.5826788E-11,1.6431867E-9,9.213565E-12,1.7987786E-7,5.442146E-10,6.913748E-9,1.13296435E-10,8.7090365E-7,1.3792548E-8,3.1144818E-9,7.689999E-6,6.4478535E-8,4.209139E-5,0.004259685,3.0246276E-5,0.0045215343,1.0884241E-6,8.810348E-6,1.7623878E-9,1.5000734E-5,3.3366973E-8,9.7254954E-11,2.5469162E-9,4.4345074E-12,2.4985072E-9,6.6434733E-9,8.552292E-11,1.2254811E-8,5.127599E-10,1.0815648E-10,4.6048213E-12,5.0177613E-9,3.3568832E-11,2.6171792E-13,1.1393034E-9,1.1291963E-12,2.4925242E-9,2.2937837E-8,9.1096686E-11,2.209717E-8,7.7685E-10,2.2415779E-10,1.1609843E-11,3.1227704E-11,2.0320023E-11,1.4601318E-13,3.972394E-11,2.126845E-11,1.9497086E-11,2.6668004E-12,4.1770767E-12,2.7356746E-13,4.334452E-12,4.352346E-12,1.2784822E-14,1.1293773E-12,2.231242E-14,1.2701218E-13,2.6038926E-11,1.2817961E-13,2.4731362E-13,1.4119016E-11,1.389309E-12,2.8409872E-7,8.463071E-12,3.9030317E-9,1.1953515E-9,5.8585886E-8,2.0731742E-8,1.462808E-9,8.851388E-6,2.3084077E-8,2.8563786E-6,1.4085275E-5,2.6166958E-7,0.99107075,2.0238835E-7,8.922485E-6,6.184879E-9,3.2539865E-6,1.548993E-9,7.0752015E-10,1.4283369E-8,5.5952213E-12,6.324401E-10,4.8264216E-11,3.4194815E-12,1.9918994E-6,3.5249063E-12,1.076909E-9,1.4258197E-11,1.738974E-9,2.0359596E-11,5.5840484E-12,1.6659017E-9,4.7746867E-12,6.531331E-11,2.0904009E-10,4.275932E-11,5.206204E-7,5.5082024E-12,5.819359E-10,7.491738E-11,4.7087356E-13,1.436397E-11,7.8749195E-12,6.987496E-13,1.1878823E-10,1.3163618E-13,2.2417711E-13,4.256506E-12,3.6770118E-7,
7.786938E-15,4.391469E-14,1.3657467E-13,2.5948319E-14,1.883374E-13,2.867117E-13,2.5081086E-14,7.6388345E-14,2.9357554E-15,4.668798E-13,1.2123015E-13,2.1975321E-13,4.7384176E-12,8.95072E-11,1.2231623E-9,3.64868E-13,3.2112243E-11,1.5559792E-7,5.0525917E-11,8.134319E-7,1.1399169E-9,6.6240807E-7,1.9860076E-7,6.326767E-7,3.409635E-5,4.6079415E-7,4.4067037E-6,4.4829807E-10,2.048096E-8,2.8369922E-7,5.9461195E-12,5.516309E-9,4.4707036E-13,1.5523263E-10,4.990418E-13,1.6471898E-11,3.6597117E-10,2.334436E-11,2.0173183E-10,4.3450638E-13,1.04783075E-11,2.2182672E-10,4.2620607E-14,8.7267825E-11,6.7380346E-14,9.000795E-11,2.0865675E-12,8.647984E-13,6.456092E-11,1.7778466E-11,2.9186598E-11,2.9332663E-14,2.730807E-13,4.503611E-13,3.5680918E-12,1.5231381E-10,1.4215305E-14,1.0691436E-11,3.7988278E-13,5.017246E-13,1.3652917E-12,4.9679575E-13,5.031189E-13,1.4315216E-14,2.2762423E-12,2.0654833E-15,1.36282375E-14,1.6477027E-14,4.9285936E-16,6.8246385E-15,5.7684994E-12,5.022079E-14,7.9865705E-9,3.5045785E-14,1.09306435E-11,5.422767E-12,1.3286522E-9,2.960482E-10,3.4248767E-11,1.381981E-8,2.9971736E-10,1.6840151E-7,0.0019470269,1.0813483E-7,0.9980064,1.6674166E-8,3.3255344E-7,1.3221376E-9,3.9456786E-6,5.801527E-11,1.114536E-11,3.700599E-10,1.1235248E-13,8.990667E-12,1.5705783E-8,3.6260788E-12,1.9210133E-7,5.643086E-13,9.156393E-11,5.2547E-13,3.888047E-9,2.8761656E-13,1.0807965E-13,2.9174857E-11,9.169097E-15,7.275128E-13,1.8418033E-9,9.680776E-13,4.8415707E-8,8.8982946E-14,2.4587336E-11,1.6434914E-13,9.341075E-13,7.2429406E-12,1.0659583E-12,9.1762704E-15,1.9511482E-12,8.220349E-15,8.61203E-14,5.0837324E-13,2.3018929E-8,
6.8567596E-13,9.76168E-13,1.2765085E-9,3.0719684E-11,2.1453445E-11,1.25125145E-11,1.0989026E-9,4.886751E-10,1.4883308E-12,2.0182574E-11,6.416408E-11,1.4654006E-10,3.9761183E-8,7.3285117E-10,4.7725344E-8,1.0115536E-9,2.2519438E-7,3.6729837E-8,7.997589E-7,0.0752723,4.8344596E-6,3.981602E-6,2.492911E-6,8.809169E-5,0.013775359,4.2186232E-7,3.4886555E-6,1.849625E-7,7.247158E-5,8.5935244E-7,3.4780433E-7,0.0017641525,1.7716692E-8,1.9871778E-9,7.0597386E-9,1.8247999E-9,7.6837426E-7,1.0028626E-9,6.9513045E-10,1.094821E-9,4.411154E-8,4.1198023E-9,2.8541771E-9,2.1977278E-6,1.68014E-11,1.4439533E-10,2.4059016E-10,7.639821E-9,2.0718947E-7,2.4812673E-8,1.1574469E-9,8.0893187E-10,7.4720985E-10,1.233215E-9,6.254214E-12,6.8944113E-9,1.5802667E-12,1.5911725E-9,1.2259617E-12,4.286732E-11,9.1063225E-12,4.3785236E-11,4.4114254E-11,1.0684219E-12,6.2487055E-12,4.01714E-14,1.476107E-11,1.1613966E-9,1.1956155E-12,3.6717976E-13,1.5446658E-10,2.2708053E-9,1.3034662E-6,4.9073224E-12,2.6243873E-8,6.0551453E-9,2.971443E-9,5.90708E-8,1.9166426E-9,2.8460738E-4,2.8958964E-9,9.916389E-7,1.6235961E-5,1.0024984E-5,0.9081603,2.8138762E-8,4.8416183E-5,2.3173051E-7,1.429005E-6,2.4012954E-9,8.594065E-11,8.940851E-6,9.3859705E-11,8.443049E-10,3.496351E-9,1.1907993E-9,2.1838749E-5,4.5823293E-11,3.606534E-8,9.0556856E-10,8.218718E-9,8.438295E-11,6.253896E-11,7.6238814E-7,1.9902435E-12,2.3592581E-11,8.690627E-11,2.0805503E-10,3.2809692E-6,1.3983341E-11,2.4332647E-9,1.5594971E-10,1.5940202E-11,1.3386774E-10,1.0836997E-9,4.103486E-11,8.4338985E-12,2.911288E-12,1.5543263E-11,4.542119E-11,4.4798732E-4,
