1.3566404e-10,2.9140898e-16,5.907992e-17,7.4494794e-17,1.3535935e-13,6.5351365e-17,3.918856e-15,1.4128503e-14,2.5855264e-15,6.608575e-14,1.7646808e-10,5.0309464e-13,1.8658336e-07,5.2379908e-15,3.7716144e-13,1.2198315e-14,2.6787725e-14,1.3665609e-14,3.1370605e-12,9.0984553e-10,1.3482285e-10,1.3043225e-10,3.2840195e-05,2.7057019e-09,0.9999398,1.1639677e-09,1.6274507e-09,3.158556e-11,9.518686e-11,1.0632238e-10,1.0167095e-12,7.1716835e-13,5.223966e-14,3.6401154e-16,5.0475735e-10,5.705946e-16,1.6600946e-08,3.134961e-12,1.3139781e-14,4.7493783e-17,3.273223e-14,1.9183005e-13,7.5319904e-13,2.2665638e-11,2.797305e-12,4.289935e-14,5.469631e-09,1.0854835e-13,6.106732e-08,3.64421e-11,3.8098653e-15,4.0416789e-16,8.305456e-17,2.0310757e-15,7.606644e-17,1.5613135e-14,9.0653494e-18,1.8647515e-15,9.957897e-14,6.844093e-16,4.141247e-14,4.759036e-13,1.1139406e-14,5.071432e-16,1.7314375e-13,3.5974833e-18,9.142277e-17,2.81906e-17,8.1827803e-16,4.403242e-18,2.1798252e-14,4.995755e-14,1.9873564e-10,6.4957177e-17,7.463027e-15,3.0479927e-16,1.0081635e-14,3.9862347e-16,1.5073994e-15,2.4691028e-12,8.4334774e-14,2.2107863e-13,2.0023874e-12,6.5663874e-09,2.69501e-05,4.097308e-12,2.7896485e-12,7.240975e-12,9.211925e-13,1.1129292e-15,2.2096205e-15,4.1469778e-14,9.7108397e-17,9.918933e-16,2.5921034e-15,1.0882773e-14,1.1271011e-11,1.0736794e-15,7.464791e-15,2.5052613e-15,8.305935e-16,5.855623e-17,4.6730583e-15,1.3014466e-11,5.5834033e-14,4.2072326e-14,7.4365476e-13,1.4517147e-13,5.611547e-10,2.0440544e-13,2.241414e-15,6.536988e-15,1.901483e-19,4.8334144e-18,1.1040867e-16,6.4933952e-15,1.9591019e-15,1.3788995e-12,2.7895457e-13,7.0516033e-16,9.305933e-16
1.8528222e-16,6.0536725e-18,4.9162745e-17,6.9387663e-19,1.4603014e-15,1.4928264e-18,3.613512e-21,2.4561244e-18,1.8663206e-17,2.18946e-19,5.8304723e-18,4.9053506e-18,4.6301457e-16,5.4167153e-18,4.702174e-19,3.9107524e-18,5.561505e-17,9.221115e-16,1.4631151e-18,2.7718011e-14,1.4682361e-11,1.6255039e-13,3.5649094e-12,1.1778093e-11,1.07424405e-07,4.3650864e-12,5.385374e-12,7.005495e-12,4.5583474e-11,2.6897855e-12,4.8170515e-16,3.0470017e-16,1.9690424e-15,1.5184362e-18,6.797683e-19,8.200599e-20,3.8935445e-18,1.6208257e-17,1.4117401e-20,3.2679404e-19,4.3444576e-18,2.0468065e-17,1.6039336e-20,4.919011e-18,8.758258e-17,1.2071259e-18,2.6476618e-18,3.137968e-19,2.479246e-16,3.3912329e-18,2.3845187e-19,2.169621e-20,1.7560219e-19,3.0587358e-19,8.980317e-20,2.0890797e-17,7.355879e-20,9.690695e-18,4.5930755e-14,5.1104372e-18,2.8848238e-14,1.9789736e-16,1.5245087e-16,3.1088142e-18,1.02015444e-16,2.3876942e-20,1.9902358e-19,1.0859477e-18,4.782314e-18,3.4292432e-19,2.4060851e-17,3.9271348e-19,9.395228e-11,3.9666855e-20,1.4826902e-18,5.625959e-20,2.6684508e-16,2.0889889e-20,4.9497464e-19,8.833688e-13,1.7048703e-15,2.0525094e-14,5.7012612e-09,4.1178545e-12,0.9999999,3.9843598e-13,2.673437e-13,8.7765946e-15,2.9407782e-11,1.25080115e-17,9.349998e-19,2.8032067e-14,1.0652756e-20,1.3901182e-20,2.1834673e-15,3.911582e-21,2.3029575e-11,2.4395673e-19,7.8608195e-20,4.8586364e-21,2.098985e-17,3.3400784e-21,9.977312e-19,3.3921308e-15,2.9486817e-18,6.9162773e-19,2.7938936e-13,1.3882649e-18,1.9848315e-10,3.080751e-19,4.7762378e-20,6.6208017e-23,5.050619e-22,1.6381212e-21,1.3438904e-18,7.4515397e-19,5.38423e-17,2.3162345e-15,2.5273735e-16,5.1858285e-18,1.6663223e-17
1.4157279e-17,7.148439e-19,1.8143951e-16,5.498387e-18,2.191358e-18,2.574026e-18,2.3072803e-18,7.387861e-18,4.6496975e-19,2.0219876e-18,7.884704e-18,1.1080978e-17,1.4565385e-18,1.6309252e-22,4.9316752e-18,1.7315572e-18,1.1165851e-23,1.92596e-18,2.567415e-19,1.0989771e-14,3.555069e-13,1.7033731e-14,8.8182395e-12,2.2928095e-09,9.786763e-11,1.3593035e-15,3.470516e-14,1.530351e-11,1.2453974e-17,1.4804921e-14,5.3427327e-19,1.7305684e-16,8.3553084e-17,4.7401724e-20,4.176877e-18,6.4537454e-18,4.5645873e-18,6.1205384e-21,8.049971e-19,5.3496285e-18,1.4375806e-21,3.8849715e-17,8.259281e-19,3.6084365e-17,2.21404e-15,5.1222043e-19,5.753612e-16,1.2759291e-16,7.319527e-18,2.7433714e-19,1.2018249e-16,8.7780225e-18,8.0703166e-21,1.8425905e-21,3.3283823e-18,6.7871935e-18,5.5081434e-20,1.553478e-19,4.9498704e-15,1.1216126e-18,8.996696e-15,2.9448744e-16,2.1999119e-16,1.2248072e-19,1.2478852e-16,3.896234e-18,3.6847964e-21,1.08492395e-20,3.66657e-20,2.5823424e-21,2.1966319e-17,1.8061954e-19,1.8005714e-08,1.1149274e-19,5.3370318e-18,3.8108266e-20,2.135463e-20,3.4847366e-18,3.4996817e-19,3.4735006e-15,1.6238894e-17,7.8108237e-17,1.3147405e-12,4.460606e-12,1.0,4.9098805e-11,1.4397331e-12,8.282014e-15,2.7895447e-16,1.6603669e-14,1.3102292e-16,2.789695e-15,3.3977045e-20,9.484011e-22,1.8978228e-18,1.8291741e-19,1.4356132e-10,4.3056203e-18,8.982926e-19,4.2365012e-21,1.0230486e-19,2.3136803e-17,5.2280172e-18,5.7953575e-15,1.868801e-16,7.513197e-18,8.236129e-18,7.581253e-19,6.417777e-11,3.2164647e-20,3.395463e-20,6.464077e-23,1.5996783e-23,7.063621e-19,1.0911461e-19,6.188916e-18,1.9293719e-18,1.281187e-16,2.6629104e-15,1.1633465e-18,6.569957e-15
1.1111545e-09,7.566258e-12,5.2836474e-10,8.605363e-12,8.881309e-11,2.0617882e-12,2.2141581e-12,1.0569194e-09,2.07394e-12,9.1534896e-10,3.348423e-10,5.473408e-12,4.5545843e-08,1.6950923e-11,1.586643e-08,1.2366966e-09,1.8155871e-08,2.5211775e-09,7.4954953e-10,1.735139e-06,5.6644033e-08,1.4194346e-05,3.548368e-05,1.17896526e-07,0.00013781761,5.904245e-07,9.0287017e-07,9.894527e-08,5.8463625e-06,1.940542e-09,4.13479e-10,8.5671975e-10,4.8948395e-10,3.715008e-10,2.8437486e-10,3.8751007e-13,9.1370234e-10,2.826709e-10,2.7517317e-11,1.3076205e-09,6.102812e-09,3.7454286e-11,5.035042e-10,1.0899644e-07,1.094439e-09,3.7644764e-07,4.805462e-09,2.8735583e-09,6.0796808e-09,1.0943477e-08,1.1369658e-11,1.1008722e-10,6.896993e-12,1.1211693e-12,4.3274341e-13,4.28491e-11,5.152067e-13,2.7504394e-12,4.7851207e-09,2.8575944e-12,9.534858e-10,4.358149e-09,7.2074585e-07,6.4643863e-12,2.3956299e-11,2.0415297e-12,2.0097509e-13,2.384002e-11,6.291491e-10,7.0083978e-12,3.9644535e-10,2.0046098e-09,2.957763e-07,6.627011e-11,1.9361388e-09,2.0860463e-10,1.4806263e-09,2.3946958e-09,1.0960267e-09,0.00016248859,1.7890532e-07,6.581886e-08,7.817783e-05,0.00087043457,0.8259564,3.151385e-07,1.6514905e-05,1.6689906e-07,3.0921356e-07,6.317474e-07,2.572419e-09,2.0943608e-06,5.8894906e-10,2.8631498e-11,1.0489569e-08,3.0927312e-09,7.696659e-07,7.294733e-11,1.4701299e-09,7.3701e-11,3.733541e-10,1.0715627e-09,4.148276e-09,1.1141386e-05,1.2932048e-09,6.150979e-10,3.5762782e-06,1.0587822e-08,2.4201124e-06,8.410151e-10,3.0997632e-10,1.3249419e-11,1.3216613e-14,2.1114982e-13,3.868012e-13,3.5773404e-09,3.2100958e-10,1.3786951e-10,8.385716e-12,3.0007537e-12,0.17269585
2.564603e-11,4.3873217e-14,4.0690548e-11,1.901728e-13,3.0457678e-11,2.9773432e-14,2.4861797e-13,4.1944028e-11,3.321959e-11,5.4871767e-12,2.6480534e-10,2.1779375e-11,5.6301923e-09,4.884833e-14,8.569014e-10,1.3485678e-10,2.1781255e-10,9.9425766e-11,7.177396e-11,0.00013732172,1.7593975e-06,4.9269113e-07,0.00042258555,0.0053902427,0.009890999,2.6854817e-08,8.8333636e-08,4.8135572e-08,4.1953632e-07,2.0775376e-10,2.5820568e-11,6.2033907e-09,1.5881154e-11,9.664442e-13,1.648097e-11,2.1482212e-10,2.774198e-11,8.989392e-12,1.2310652e-13,6.62409e-12,4.9404304e-12,7.208993e-11,7.7531245e-12,1.3399924e-08,3.9642958e-10,4.805193e-11,9.481231e-11,6.3766077e-09,4.317971e-09,1.6855045e-11,7.8547233e-13,1.266682e-12,3.2620895e-15,1.5372795e-15,1.5491423e-14,1.1290253e-13,1.7204018e-14,8.254913e-14,8.5116386e-11,2.3496916e-13,1.4992999e-10,9.105515e-11,7.853833e-11,8.1348925e-13,3.1965555e-11,1.5254508e-14,3.0748948e-15,1.967455e-12,7.349137e-13,6.361006e-14,2.1782604e-12,8.396104e-12,7.2325483e-06,3.892679e-14,3.6513037e-12,2.0739317e-13,5.506307e-13,1.0692258e-12,1.7062251e-11,4.523825e-08,1.3275157e-10,2.3304828e-08,4.6930513e-06,1.4927812e-06,0.98414224,7.709859e-08,1.0245274e-08,8.132993e-11,1.8045761e-10,3.5815777e-11,8.161827e-13,3.455431e-11,3.4428618e-13,1.2487944e-14,6.4157924e-13,5.587485e-13,3.179347e-08,2.0005547e-12,2.3346756e-14,3.136747e-13,2.7497462e-13,1.1382972e-13,3.427249e-13,3.9962877e-10,1.3178226e-11,1.6540607e-12,9.58542e-11,3.10485e-12,1.09304075e-07,9.336989e-13,3.639679e-15,6.759029e-16,5.7395283e-17,2.275265e-15,1.2375499e-15,1.7872076e-12,1.3512982e-12,5.498289e-13,1.981855e-11,2.4030235e-13,4.80116e-08
2.5616802e-11,6.3856663e-12,1.6708745e-10,9.413092e-13,2.1058225e-11,3.3796494e-12,6.658657e-13,9.103862e-12,1.1446233e-11,3.556032e-11,3.031189e-10,5.117625e-09,1.06831384e-10,7.332792e-11,1.1561461e-09,1.1010035e-09,2.5514219e-10,6.453082e-08,6.9078915e-10,1.3453972e-07,5.1828835e-08,6.7563604e-09,1.0198825e-06,1.412359e-06,1.587932e-06,1.5282102e-07,6.356637e-08,9.333559e-08,1.3684112e-05,4.461987e-09,1.0071355e-10,2.3576235e-10,4.504947e-10,6.3628217e-12,3.592664e-10,3.3938498e-11,2.9121287e-12,2.6862927e-11,1.15474824e-10,1.00791764e-10,2.5373543e-09,1.9299018e-12,6.7039386e-12,3.56425e-10,4.190693e-11,1.00744676e-10,1.1762873e-09,7.9642454e-10,6.0548816e-10,5.980023e-11,2.3732419e-11,1.8843531e-10,3.574808e-11,2.9572177e-14,6.649544e-13,4.8133923e-12,7.485836e-15,5.081044e-13,6.6326317e-10,1.3730653e-12,4.2514228e-10,1.1065693e-10,4.012469e-08,3.3172662e-12,3.987679e-09,1.5815705e-12,1.4240496e-12,5.835881e-12,1.3398974e-09,1.840316e-10,8.2568015e-11,7.0912186e-08,1.2496821e-05,8.023272e-12,7.987593e-11,2.2112525e-11,3.773234e-09,5.4526943e-09,2.947471e-10,4.7496587e-06,1.0603941e-07,3.0437627e-07,1.308543e-07,0.0012354375,0.9987047,7.5901207e-06,2.480629e-09,5.6415024e-07,5.1842505e-07,1.1651211e-08,1.5724332e-11,1.2887241e-07,4.669557e-11,7.555389e-12,2.1312306e-11,1.1094313e-09,2.6226041e-07,5.297849e-10,2.2283382e-13,1.3239809e-10,1.1873574e-09,4.6855475e-10,9.41242e-11,2.7558422e-06,3.2989036e-09,1.7576476e-09,1.5092338e-09,1.8757407e-09,1.6443241e-06,9.64705e-11,2.3839234e-13,3.3746122e-12,1.1221208e-14,4.973747e-13,4.1414075e-13,3.58668e-10,3.2584732e-10,3.2469119e-12,9.951845e-13,1.380194e-12,1.0126045e-05
1.3251495e-12,2.1037192e-15,3.29641e-15,2.5918865e-15,7.1552505e-16,6.722179e-14,5.8351576e-16,7.180598e-16,1.155023e-15,2.494562e-15,5.187201e-10,5.6350126e-11,1.3650516e-12,8.817707e-13,7.188879e-15,2.481481e-13,6.97718e-12,1.0641419e-12,1.5796797e-13,2.1042355e-09,2.2345004e-14,2.7033744e-14,1.6840362e-08,8.749426e-08,2.8514224e-12,2.035029e-10,8.028283e-15,1.1731563e-11,1.4354837e-13,5.387709e-13,7.140476e-15,1.4329213e-12,1.0317636e-16,9.85504e-17,1.2329697e-12,4.411562e-12,1.8555e-14,1.2780296e-13,6.597332e-17,3.6160108e-14,1.3715852e-14,2.7336672e-13,3.9088834e-15,9.695205e-13,2.7466798e-14,3.7056434e-16,3.2284096e-13,2.30462e-12,6.1634817e-13,1.1564152e-13,1.1684782e-14,2.5136564e-12,4.91025e-15,1.1336685e-15,8.778907e-17,3.1089294e-15,7.713736e-18,4.2397985e-16,3.574099e-15,3.995387e-15,1.7118612e-12,2.084053e-12,3.2188535e-10,4.2329118e-17,4.4536545e-13,9.9908646e-15,4.626388e-17,1.4700213e-13,2.928085e-13,6.419182e-14,9.119087e-12,3.4940667e-13,3.2412812e-05,2.9078003e-12,9.810442e-13,1.0829065e-14,7.509689e-12,1.3387735e-13,2.2677166e-13,4.4383746e-09,1.0604139e-12,2.8267486e-10,8.629096e-10,5.926168e-08,0.99996674,4.2223945e-07,2.9244766e-11,1.4878475e-11,3.5975473e-10,1.7003894e-13,7.92619e-15,2.0650584e-10,4.9322902e-15,1.2720404e-12,5.3537178e-14,5.580993e-12,2.2622457e-07,1.3517538e-10,3.0796546e-16,4.2764257e-13,2.2457002e-13,7.1935385e-16,1.0513441e-14,2.158195e-09,1.2164564e-13,4.6459628e-11,5.967565e-13,1.2533283e-11,4.7252577e-08,3.2167023e-12,2.251551e-16,1.0419683e-16,1.4010782e-17,6.0472694e-16,2.4335614e-15,6.589684e-14,4.703147e-12,1.5565852e-15,6.632594e-14,4.2964272e-15,5.304121e-09
1.0063692e-10,1.3842742e-13,6.821521e-12,3.7653728e-14,4.999869e-12,3.1601013e-13,1.4505301e-13,8.098347e-12,1.38862116e-14,1.096613e-12,2.6537559e-11,1.1378876e-12,2.9442115e-10,1.9441887e-12,8.8043395e-10,1.1951986e-09,9.982477e-12,1.7997449e-12,1.9840421e-10,1.616893e-10,1.38280064e-11,2.1099336e-09,1.0641987e-06,7.636901e-08,2.8051316e-05,4.876998e-09,1.3769179e-08,2.7662821e-08,2.8186893e-09,3.0528115e-11,1.3031206e-11,7.935429e-15,3.1176634e-15,5.1699926e-14,2.9616461e-12,2.4353296e-15,1.9407517e-11,2.1032814e-11,8.514083e-13,1.42948466e-11,2.0566318e-12,6.325991e-14,3.9556195e-13,4.3342235e-14,4.4418395e-15,2.9745957e-14,1.9629697e-11,2.987966e-13,4.043644e-09,2.631258e-10,7.087549e-13,2.8469163e-12,9.0912365e-14,4.9535788e-14,2.1153921e-14,3.102522e-13,2.3596102e-15,3.4042251e-13,2.1234874e-12,4.919635e-14,1.1226181e-09,4.8467157e-11,8.2818275e-12,5.4538554e-14,6.785106e-13,8.543994e-14,2.763277e-15,5.7051464e-14,2.441943e-12,5.157848e-14,1.2550204e-09,1.5388992e-11,0.00014457857,4.4470918e-13,4.8185056e-13,5.807263e-13,5.6413447e-11,1.838195e-12,1.599802e-11,3.8516117e-07,6.85447e-11,4.2224751e-10,2.5856142e-08,5.7923186e-09,0.9979715,4.6476966e-08,1.6053388e-10,2.3798052e-11,3.5210726e-10,2.1669394e-12,7.227886e-14,2.2349955e-09,1.8892227e-13,1.6810386e-15,9.543539e-14,1.7315256e-14,5.765991e-07,1.930546e-12,9.96887e-16,2.438459e-14,7.756213e-13,8.132791e-15,5.8789873e-14,3.3644947e-09,2.8671074e-11,3.2622548e-13,3.268362e-11,1.9671485e-15,1.5287742e-07,1.8209606e-11,1.4220821e-15,1.8082143e-14,2.1018204e-16,2.4771354e-16,2.4318113e-15,6.535652e-12,1.9656794e-10,1.4058087e-12,7.2039965e-13,5.3432803e-14,0.0018534759
1.7919888e-11,1.9656817e-13,7.339212e-13,4.38838e-14,2.604638e-12,1.821515e-14,3.4368338e-14,1.6011893e-11,7.3510466e-14,4.6846728e-11,2.7335501e-12,1.6620774e-14,2.409138e-06,3.0757674e-14,4.8160313e-12,3.420423e-12,4.7222417e-12,8.644411e-12,2.0690548e-12,4.0036042e-08,3.2966527e-10,5.386098e-06,1.8452047e-06,2.434964e-12,0.9802577,3.2934132e-08,1.1104255e-08,2.4644586e-10,4.52631e-10,2.9877774e-11,2.367829e-13,5.3305047e-12,1.8668294e-13,4.4972664e-10,1.5605323e-13,8.353807e-17,4.4350443e-08,9.984427e-12,1.3669654e-11,7.578345e-15,1.6867467e-12,1.0374362e-11,3.0284054e-14,1.2775052e-11,6.0220513e-13,1.8744402e-09,8.527437e-12,6.283913e-12,5.739516e-08,5.470952e-12,1.807352e-12,6.947946e-14,9.419708e-17,4.1902555e-15,6.002447e-15,2.3385372e-14,2.9073715e-14,5.2654336e-14,1.4823976e-12,4.0898505e-14,5.153366e-11,1.4711858e-10,1.663473e-10,5.595128e-16,4.757826e-12,2.9188477e-16,1.6272443e-16,2.9433617e-13,9.979281e-13,1.3322397e-14,3.1467468e-12,4.9588225e-13,1.8891352e-08,4.5812976e-14,4.424552e-11,8.4561264e-15,5.283628e-12,2.3119915e-12,5.0374774e-14,7.591848e-10,1.9730479e-13,1.2894276e-10,5.703808e-08,4.104196e-11,0.0197193,2.5956098e-10,2.7282931e-09,1.6322571e-10,2.5938035e-10,6.9768605e-13,1.3648626e-15,2.613207e-12,1.6439656e-16,2.3232833e-14,1.344275e-10,6.194214e-15,1.9210838e-10,1.1009111e-14,2.096812e-13,8.0369213e-13,2.061821e-13,6.036941e-14,1.2407227e-15,5.0698817e-11,3.2551578e-14,2.5401463e-12,3.0498362e-10,8.581173e-14,7.312978e-07,1.4084312e-13,1.8422038e-13,1.05246215e-14,4.2601715e-16,3.972583e-16,1.4910741e-13,1.904147e-13,1.9545109e-13,3.5212783e-13,5.154176e-13,4.396448e-14,1.2434085e-05
1.832316e-12,1.19414e-13,6.3205585e-14,1.437866e-13,6.033262e-13,6.0820056e-14,4.390181e-14,1.0212156e-12,1.9433938e-12,3.82343e-12,2.028167e-11,3.8333936e-10,1.4760908e-10,7.2994365e-14,1.0888345e-11,1.24395294e-11,2.1667145e-12,1.1551165e-11,7.828711e-12,3.0275473e-09,3.0367854e-08,1.3409496e-09,3.0512478e-08,6.8290474e-06,8.715915e-09,6.030909e-11,4.277161e-10,4.9032445e-11,1.0600755e-11,4.0403056e-11,6.325024e-13,1.620289e-12,6.376773e-09,4.5159108e-14,3.2348362e-12,4.933235e-11,3.6406455e-13,5.09243e-13,8.7242805e-13,4.9300787e-13,3.738411e-15,4.6493386e-13,8.322043e-15,3.2429786e-12,6.769275e-10,3.8015473e-13,1.7306418e-11,5.023535e-11,1.4067095e-11,4.207765e-11,2.8600887e-13,9.535198e-14,2.0391466e-16,1.4488835e-13,1.4956481e-14,4.1469422e-14,8.997724e-15,1.5684695e-14,1.3304207e-12,2.5177146e-14,2.7657848e-11,1.6229403e-11,9.183612e-11,2.8152557e-15,5.8655896e-13,2.14184e-15,7.950917e-16,3.7766517e-12,2.5668095e-10,1.2286346e-12,3.183933e-11,1.886965e-11,7.6213178e-06,1.5178949e-14,2.0581479e-13,6.1868276e-14,8.218107e-12,2.5283298e-11,3.6634161e-13,5.233324e-07,3.257886e-10,7.158585e-09,3.9944007e-07,4.5221323e-11,0.99996173,4.9995e-09,3.6511822e-12,2.9487933e-11,6.977072e-10,6.643292e-12,2.481464e-13,4.680898e-10,2.533404e-14,2.1053775e-12,1.5726297e-11,3.302572e-16,2.918709e-07,4.1465668e-12,3.0177907e-14,5.4601163e-14,1.1982543e-12,1.5680704e-12,7.3053976e-14,2.3877316e-08,3.853704e-12,9.030113e-12,1.386317e-11,2.7760215e-15,1.832811e-06,5.4407854e-12,9.1061016e-14,3.9309742e-14,2.4705323e-16,4.2852284e-14,5.048691e-15,9.706448e-12,4.284097e-12,3.5694236e-14,4.2535108e-14,2.4686645e-14,2.0650848e-05
